"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"80","80","2676.6","2676.6","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","f","1","1","NA","59","1","59","1","NA","0","0","0","59","1","0","59","1","0","0","61","0","0","1","59","1","59","1","59","1","0","NA","59","0","59","1","1","59","1","59","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War das Gewehr neu?","Der Jäger, der auf dem Hochsitz saß, beobachtete den Fuchs mit dem Fernglas, nachdem er das alte Gewehr poliert hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","128","legacy","59","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","1417","NA","NA","172759","5166","560849","8769","4459","1417","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2141393","600492","2144706","588885","NA","1283","NA","611322","2144207","1790623","601652","2144211","588390","1290","562145","2159984","606862","570915","588386","2158567","599289","NA","NA","2158567","599289","611322","NA","1790468","NA","2144706","606818","588885","2158567","599289","2159984","600490","1283","pandora_session1","4","13383","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"80","80","2676.6","2676.6","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","60","1","60","1","NA","0","0","0","60","1","0","60","1","0","0","62","0","0","1","60","1","60","1","60","1","0","NA","60","0","60","1","1","60","1","60","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Klinikleiter befürwortete, dass die Urologin, die über die stümperhafte Naht geklagt hatte, auch weiterhin praktizierte, weil sie recht hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","44","legacy","60","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","1417","NA","NA","172759","5166","560849","8769","4459","1417","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2159987","600492","2163291","588885","NA","1283","NA","611322","2162792","1790623","601652","2162796","588390","1290","562145","2178758","606862","570915","588386","2158567","599289","NA","NA","2158567","599289","611322","NA","1790468","NA","2163291","606818","588885","2158567","599289","2159984","600490","1283","pandora_session1","4","13383","5","experimental","yes","1920","310","11","17","15","14","6","16","20"
"80","80","2676.6","2676.6","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","61","1","61","1","NA","0","0","0","61","1","0","61","1","0","0","63","0","0","1","61","1","61","1","61","1","0","NA","61","0","61","1","1","61","1","61","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Enkel wusste, dass die Oma, die die hübsche Tasche gesehen hatte, eisern sparte, weil sie ihm Wünsche erfüllen wollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","148","legacy","61","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","1417","NA","NA","172759","5166","560849","8769","4459","1417","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2178761","600492","2182091","588885","NA","1283","NA","611322","2181592","1790623","601652","2181596","588390","1290","562145","2196029","606862","570915","588386","2158567","599289","NA","NA","2158567","599289","611322","NA","1790468","NA","2182091","606818","588885","2158567","599289","2159984","600490","1283","pandora_session1","4","13383","5","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","20"
"80","80","2676.6","2676.6","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","62","1","62","1","NA","0","0","0","62","1","0","62","1","0","0","64","0","0","1","62","1","62","1","62","1","0","NA","62","0","62","1","1","62","1","62","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Parkwächter beobachtete, dass die Tierpflegerin, die über den unzureichenden Veterinär gemeckert hatte, noch geistesgegenwärtig eingriff, bevor eines der Tiere ausbrechen konnte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","29","legacy","62","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","1417","NA","NA","172759","5166","560849","8769","4459","1417","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2196032","600492","2199506","588885","NA","1283","NA","611322","2199006","1790623","601652","2199011","588390","1290","562145","2216639","606862","570915","588386","2158567","599289","NA","NA","2158567","599289","611322","NA","1790468","NA","2199506","606818","588885","2158567","599289","2159984","600490","1283","pandora_session1","4","13383","5","experimental","yes","1920","330","11","17","15","14","6","16","22"
"80","80","2676.6","2676.6","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","63","1","63","1","NA","0","0","0","63","1","0","63","1","0","0","65","0","0","1","63","1","63","1","63","1","0","NA","63","0","63","1","1","63","1","63","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Kardiologe erwartete, dass die Apothekerin, die gewarnt hatte, dass die Dosierung kompliziert war, gewohnt professionell arbeitete, weil sie einen guten Ruf hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","26","legacy","63","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","1417","NA","NA","172759","5166","560849","8769","4459","1417","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2216643","600492","2220184","588885","NA","1283","NA","611322","2219686","1790623","601652","2219689","588390","1290","562145","2237695","606862","570915","588386","2158567","599289","NA","NA","2158567","599289","611322","NA","1790468","NA","2220184","606818","588885","2158567","599289","2159984","600490","1283","pandora_session1","4","13383","5","experimental","yes","1920","310","12","18","16","15","6","17","23"
"83.33333333333333","83.33333333333333","2808.8333333333335","2808.8333333333335","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","j","1","1","NA","64","1","64","1","NA","0","0","0","64","1","0","64","1","0","0","66","0","0","1","64","1","64","1","64","1","0","NA","64","0","64","1","1","64","1","64","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es der Protokollant, der es dokumentierte?","Der Protokollant dokumentierte, dass die Beschuldigte, die auf den milden Richter gehofft hatte, immer wieder weinte, weil sie Reue empfand.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","13","legacy","64","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","j","NA","NA","1","space","space","space","space","j","f","NA","3470","NA","NA","172759","5166","560849","8769","4459","3470","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2237698","600492","2241016","588885","NA","1283","NA","611322","2240517","1790623","601652","2240521","588390","1290","562145","2260023","606862","570915","588386","2256552","599289","NA","NA","2256552","599289","611322","NA","1790468","NA","2241016","606818","588885","2256552","599289","2260022","600490","1283","pandora_session1","5","16853","6","experimental","yes","1920","350","11","17","15","14","6","16","20"
"83.33333333333333","83.33333333333333","2808.8333333333335","2808.8333333333335","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","65","1","65","1","NA","0","0","0","65","1","0","65","1","0","0","67","0","0","1","65","1","65","1","65","1","0","NA","65","0","65","1","1","65","1","65","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Konzernchef wollte, dass der Biologe, der gehört hatte, dass der Bewerber vielversprechend war, dennoch geduldig wartete, bevor weitere Schritte unternommen wurden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","47","legacy","65","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","3470","NA","NA","172759","5166","560849","8769","4459","3470","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2260025","600492","2263498","588885","NA","1283","NA","611322","2263000","1790623","601652","2263003","588390","1290","562145","2280394","606862","570915","588386","2256552","599289","NA","NA","2256552","599289","611322","NA","1790468","NA","2263498","606818","588885","2256552","599289","2260022","600490","1283","pandora_session1","5","16853","6","experimental","yes","1920","330","12","18","16","15","6","17","22"
"83.33333333333333","83.33333333333333","2808.8333333333335","2808.8333333333335","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","66","1","66","1","NA","0","0","0","66","1","0","66","1","0","0","68","0","0","1","66","1","66","1","66","1","0","NA","66","0","66","1","1","66","1","66","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Schuhmacherin befestigte die Sohle mit dem ergiebigen Sekundenkleber, als sie den kleinen Schaden bemerkte, noch bevor der Kunde zurückkehrte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","150","legacy","66","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","3470","NA","NA","172759","5166","560849","8769","4459","3470","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2280397","600492","2283703","588885","NA","1283","NA","611322","2283204","1790623","601652","2283208","588390","1290","562145","2298125","606862","570915","588386","2256552","599289","NA","NA","2256552","599289","611322","NA","1790468","NA","2283703","606818","588885","2256552","599289","2260022","600490","1283","pandora_session1","5","16853","6","filler","yes","1920","450","filler","filler","filler","filler","filler","filler","20"
"85.71428571428571","85.71428571428571","2852.1428571428573","2852.1428571428573","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","f","1","1","NA","67","1","67","1","NA","0","0","0","67","1","0","67","1","0","0","69","0","0","1","67","1","67","1","67","1","0","NA","67","0","67","1","1","67","1","67","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War die Aktivistin gefährlich?","Der Naturschützer bewunderte, dass die Aktivistin, die vor der gefährlichen Politikerin gewarnt hatte, weiterhin friedlich demonstrierte, um eine Veränderung zu bewirken.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","9","legacy","67","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","adj","0","f","NA","NA","1","space","space","space","space","f","f","NA","3112","NA","NA","172759","5166","560849","8769","4459","3112","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2298128","600492","2301512","588885","NA","1283","NA","611322","2301014","1790623","601652","2301017","588390","1290","562145","2321150","606862","570915","588386","2318038","599289","NA","NA","2318038","599289","611322","NA","1790468","NA","2301512","606818","588885","2318038","599289","2321150","600490","1283","pandora_session1","6","19965","7","experimental","yes","1920","370","11","17","15","14","6","16","21"
"85.71428571428571","85.71428571428571","2852.1428571428573","2852.1428571428573","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","68","1","68","1","NA","0","0","0","68","1","0","68","1","0","0","70","0","0","1","68","1","68","1","68","1","0","NA","68","0","68","1","1","68","1","68","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Küstenwache dokumentierte, dass die Taucherin, die von dem alten Fischer erzählt hatte, früh morgens aufbrach, obwohl ein Gewitter aufzog.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","25","legacy","68","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","3112","NA","NA","172759","5166","560849","8769","4459","3112","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2321153","600492","2324474","588885","NA","1283","NA","611322","2323976","1790623","601652","2323979","588390","1290","562145","2339940","606862","570915","588386","2318038","599289","NA","NA","2318038","599289","611322","NA","1790468","NA","2324474","606818","588885","2318038","599289","2321150","600490","1283","pandora_session1","6","19965","7","experimental","yes","1920","330","11","17","15","14","6","16","20"
"85.71428571428571","85.71428571428571","2852.1428571428573","2852.1428571428573","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","69","1","69","1","NA","0","0","0","69","1","0","69","1","0","0","71","0","0","1","69","1","69","1","69","1","0","NA","69","0","69","1","1","69","1","69","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Sie akzeptierte, dass der sympathische Vorarbeiter, der sich bezüglich seiner Erkrankung lange bedeckt gehalten hatte, wahrscheinlich den Posten abtreten würde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","159","legacy","69","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","3112","NA","NA","172759","5166","560849","8769","4459","3112","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2339943","600492","2343243","588885","NA","1283","NA","611322","2342743","1790623","601652","2342748","588390","1290","562145","2357945","606862","570915","588386","2318038","599289","NA","NA","2318038","599289","611322","NA","1790468","NA","2343243","606818","588885","2318038","599289","2321150","600490","1283","pandora_session1","6","19965","7","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"85.71428571428571","85.71428571428571","2852.1428571428573","2852.1428571428573","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","70","1","70","1","NA","0","0","0","70","1","0","70","1","0","0","72","0","0","1","70","1","70","1","70","1","0","NA","70","0","70","1","1","70","1","70","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Freundin beobachtete, dass die Veganerin, die geglaubt hatte, dass die Ernährungsweise ungewöhnlich war, bewusst ausgewogen kochte, um eventuelle Mangelerscheinungen zu vermeiden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","30","legacy","70","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","3112","NA","NA","172759","5166","560849","8769","4459","3112","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2357948","600492","2361422","588885","NA","1283","NA","611322","2360922","1790623","601652","2360927","588390","1290","562145","2378678","606862","570915","588386","2318038","599289","NA","NA","2318038","599289","611322","NA","1790468","NA","2361422","606818","588885","2318038","599289","2321150","600490","1283","pandora_session1","6","19965","7","experimental","yes","1920","390","12","18","16","15","6","17","22"
"85.71428571428571","85.71428571428571","2852.1428571428573","2852.1428571428573","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","71","1","71","1","NA","0","0","0","71","1","0","71","1","0","0","73","0","0","1","71","1","71","1","71","1","0","NA","71","0","71","1","1","71","1","71","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Bassistin hatte in einem Interview ausgeplaudert, dass die coole Gitarristin bei Konzerten manchmal sang, um das Publikum zu überraschen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","140","legacy","71","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","3112","NA","NA","172759","5166","560849","8769","4459","3112","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2378681","600492","2381982","588885","NA","1283","NA","611322","2381484","1790623","601652","2381487","588390","1290","562145","2396301","606862","570915","588386","2318038","599289","NA","NA","2318038","599289","611322","NA","1790468","NA","2381982","606818","588885","2318038","599289","2321150","600490","1283","pandora_session1","6","19965","7","filler","yes","1920","430","filler","filler","filler","filler","filler","filler","20"
"87.5","87.5","2718.75","2718.75","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","f","1","1","NA","72","1","72","1","NA","0","0","0","72","1","0","72","1","0","0","74","0","0","1","72","1","72","1","72","1","0","NA","72","0","72","1","1","72","1","72","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es der Sitznachbar, der dennoch lächelte?","Der Passagier ahnte, dass die Flugbegleiterin, die geschimpft hatte, dass der Sitznachbar lästig war, dennoch freundlich lächelte, weil es von ihr erwartet wurde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","3","legacy","72","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","distractor","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","main_verb","0","f","NA","NA","1","space","space","space","space","f","f","NA","1785","NA","NA","172759","5166","560849","8769","4459","1785","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2396305","600492","2399850","588885","NA","1283","NA","611322","2399352","1790623","601652","2399355","588390","1290","562145","2419253","606862","570915","588386","2417468","599289","NA","NA","2417468","599289","611322","NA","1790468","NA","2399850","606818","588885","2417468","599289","2419253","600490","1283","pandora_session1","7","21750","8","experimental","yes","1920","310","12","18","16","15","6","17","23"
"87.5","87.5","2718.75","2718.75","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","73","1","73","1","NA","0","0","0","73","1","0","73","1","0","0","75","0","0","1","73","1","73","1","73","1","0","NA","73","0","73","1","1","73","1","73","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Kita-Leiterin kritisierte, dass die Mutter, die geschimpft hatte, dass das Essen lieblos war, zu spät kam, um ihr Kind abzuholen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","58","legacy","73","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","1785","NA","NA","172759","5166","560849","8769","4459","1785","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2419256","600492","2422637","588885","NA","1283","NA","611322","2422138","1790623","601652","2422142","588390","1290","562145","2438741","606862","570915","588386","2417468","599289","NA","NA","2417468","599289","611322","NA","1790468","NA","2422637","606818","588885","2417468","599289","2419253","600490","1283","pandora_session1","7","21750","8","experimental","yes","1920","390","12","18","16","15","6","17","21"
"87.5","87.5","2718.75","2718.75","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","74","1","74","1","NA","0","0","0","74","1","0","74","1","0","0","76","0","0","1","74","1","74","1","74","1","0","NA","74","0","74","1","1","74","1","74","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Sie fand, dass der neue Professor, der sich während der Vorlesung erneut peinlich versprochen hatte, eigentlich einen Rhetorikkurs besuchen müsste.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","146","legacy","74","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","1785","NA","NA","172759","5166","560849","8769","4459","1785","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2438744","600492","2442046","588885","NA","1283","NA","611322","2441547","1790623","601652","2441551","588390","1290","562145","2456484","606862","570915","588386","2417468","599289","NA","NA","2417468","599289","611322","NA","1790468","NA","2442046","606818","588885","2417468","599289","2419253","600490","1283","pandora_session1","7","21750","8","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","20"
"100","100","4894","4894","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","f","1","1","NA","75","1","75","1","NA","0","0","0","75","2","0","75","1","0","0","77","0","0","1","75","1","75","1","75","1","0","NA","75","0","75","1","1","75","1","75","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es die Kellnerin, die das bemerkte?","Der Wirt bemerkte, dass die Kellnerin, die geschimpft hatte, dass der Koch schlecht war, stets freundlich grüßte, wenn Gäste das Restaurant betraten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","15","legacy","75","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","f","NA","NA","1","space","space","space","space","f","f","NA","4894","NA","NA","122711","5166","560849","8769","4459","4894","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2456487","600492","2582819","588885","NA","1283","NA","611322","2582321","2457642","601652","2582324","588390","1290","562145","2604436","606862","570915","588386","2599542","599289","NA","NA","2599542","599289","611322","NA","2457487","NA","2582819","606818","588885","2599542","599289","2604436","600490","1283","pandora_session1","1","4894","1","experimental","yes","1920","370","12","18","16","15","6","17","22"
