results_reception_time,md5_hash_participant_IP,controller_name,order_of_items,inner_element_num,label,v7,penn_element_type,penn_element_name,parameter,value,event_time,Prolific_ID_url,latin_square_list,item,condition,sentence,comments,TMD5hash,subject,Age,Sex
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,49,0,experiment-critical,NULL,Scale,judge,Choice,4,1718019663030,65674761184f5501367c963d,0,45,c,Der Ermittler befürchtete%2C dass der Verdächtige%2C der ausgesagt hatte%2C dass die Tat skrupellos war%2C noch weiter mordete%2C um Rache zu nehmen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,163,0,experiment-filler,NULL,Scale,judge,Choice,1,1718019672999,65674761184f5501367c963d,0,159,f,Der Buchhändler erzählte%2C dass die grauhaarige Kollegin%2C die sich mit dem Park häufig gestritten hatte%2C inzwischen die Geduld verloren hatte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,16,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019687878,65674761184f5501367c963d,0,12,d,Der Vormund ahnte%2C dass der Ersttäter%2C der gedacht hatte%2C dass der Bewährungshelfer überflüssig war%2C ganz bewusst provozierte%2C um ihn zu ärgern.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,102,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019695435,65674761184f5501367c963d,0,98,d,Der Manager wollte%2C dass der Sänger%2C der gehört hatte%2C dass der Kritiker gnadenlos war%2C trotzdem wieder auftrat%2C um seine Angst zu überwinden.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,96,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019705626,65674761184f5501367c963d,0,92,d,Der Rektor wollte%2C dass die Referendarin%2C die berichtet hatte%2C dass der Schüler schlecht war%2C trotzdem weiter unterrichtete%2C um den Unterrichtsausfall zu kompensieren.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,143,0,experiment-filler,NULL,Scale,judge,Choice,1,1718019710555,65674761184f5501367c963d,0,139,f,Der Wischmopp befürchtete%2C dass der unzuverlässige Student%2C der sich neulich für das Seminar angemeldet hatte%2C bald die Lust verlieren würde.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,41,0,experiment-critical,NULL,Scale,judge,Choice,7,1718019717123,65674761184f5501367c963d,0,37,c,Der Staatsanwalt sagte%2C dass die Zeugin%2C die ausgesagt hatte%2C dass der Angriff brutal war%2C weiterhin bereitwillig kooperierte%2C weil sie Gerechtigkeit wollte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,8,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019725640,65674761184f5501367c963d,0,4,d,Der Lehrer vermutete%2C dass der Schüler%2C der berichtet hatte%2C dass der Busfahrer unangenehm war%2C mehrfach aggressiv brüllte%2C um einen Streit zu provozieren.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,32,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019736238,65674761184f5501367c963d,0,28,d,Der Nachfolger erwartete%2C dass der Geschäftsführer%2C der gehofft hatte%2C dass der Mediator erfolgreich war%2C jetzt schleunigst zurücktrat%2C um Platz zu machen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,126,0,experiment-filler,NULL,Scale,judge,Choice,1,1718019740749,65674761184f5501367c963d,0,122,f,Der Polizist fand heraus%2C dass sein Fuß%2C der den abscheulichen Täter erkannt hatte%2C erneut ermittelte%2C weil es noch Unklarheiten gab.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,46,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019748538,65674761184f5501367c963d,0,42,d,Die Lektorin bewunderte%2C dass die Autorin%2C die ausgesagt hatte%2C dass der Verleger unseriös war%2C sehr gewissenhaft weitermachte%2C um Missstände offenzulegen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,62,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019754495,65674761184f5501367c963d,0,58,d,Die Kita-Leiterin kritisierte%2C dass die Mutter%2C die geschimpft hatte%2C dass die Erzieherin lieblos war%2C zu spät kam%2C um ihr Kind abzuholen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,88,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019762495,65674761184f5501367c963d,0,84,d,Der Tontechniker sah%2C dass der Schlagzeuger%2C der gelästert hatte%2C dass der Gitarrist schwach war%2C gelegentlich abends kiffte%2C um zu entspannen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,127,0,experiment-filler,NULL,Scale,judge,Choice,1,1718019770049,65674761184f5501367c963d,0,123,f,Die Gärtnerin war froh%2C dass ihr Auftraggeber doch noch in die aufwändige Katze einwilligte%2C weil sie den Auftrag brauchte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,36,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019779126,65674761184f5501367c963d,0,32,d,Der Projektmanager ahnte%2C dass der Programmierer%2C der gelästert hatte%2C dass der Berater stressig war%2C einfach maßlos übertrieb%2C um sich aus der Verantwortung zu ziehen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,28,0,experiment-critical,NULL,Scale,judge,Choice,4,1718019791291,65674761184f5501367c963d,0,24,d,Der Sachbearbeiter hoffte%2C dass der Asylbewerber%2C der berichtet hatte%2C dass der Dolmetscher notwendig war%2C noch pünktlich anrief%2C um einen guten Eindruck zu machen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,145,0,experiment-filler,NULL,Scale,judge,Choice,1,1718019798848,65674761184f5501367c963d,0,141,f,Der Aufseher beobachtete kritisch%2C dass die Erntehelferin die Literatur mit der braunen Stelle pflückte%2C indem sie den Strunk durchschnitt.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,54,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019808896,65674761184f5501367c963d,0,50,d,Der Anästhesist wusste%2C dass die Ärztin%2C die gewarnt hatte%2C dass der Wunderheiler riskant war%2C dennoch konzentriert operierte%2C weil es ihre Berufsehre verlangte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,24,0,experiment-critical,NULL,Scale,judge,Choice,4,1718019819000,65674761184f5501367c963d,0,20,d,Die Lehrerin empfahl%2C dass die Schülerin%2C die geschwärmt hatte%2C dass die Schwester witzig war%2C nachmittags fleißig lernte%2C um eine gute Note zu bekommen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,11,0,experiment-critical,NULL,Scale,judge,Choice,7,1718019830306,65674761184f5501367c963d,0,7,c,Der Laborleiter wusste%2C dass der Wissenschaftler%2C der gejammert hatte%2C dass die Messung unzuverlässig war%2C alles gewissenhaft dokumentierte%2C um den Überblick zu behalten.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,132,0,experiment-filler,NULL,Scale,judge,Choice,5,1718019838668,65674761184f5501367c963d,0,128,f,Der Jäger%2C der auf dem Hochsitz saß%2C beobachtete den Fuchs mit dem Fernglas%2C nachdem er das alte Mikroskop poliert hatte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,116,0,experiment-critical,NULL,Scale,judge,Choice,4,1718019850392,65674761184f5501367c963d,0,112,d,Der Geschäftsführer erlaubte%2C dass die Kundin%2C die gewettert hatte%2C dass der Verkäufer unangemessen war%2C ausnahmsweise kostenlos umbuchte%2C um die Situation zu entschärfen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,75,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019857325,65674761184f5501367c963d,0,71,c,Die Verlobte unterstütze%2C dass der Sportler%2C der geträumt hatte%2C dass der Wettkampf großartig war%2C regelmäßig stundenlang joggte%2C um seine Ausdauer zu verbessern.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,37,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019869121,65674761184f5501367c963d,0,33,c,Die Investorin erwartete%2C dass die Konzernchefin%2C die beklagt hatte%2C dass der Vertrag fragwürdig war%2C weiterhin gewinnbringend agierte%2C um schwarze Zahlen zu schreiben.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,129,0,experiment-filler,NULL,Scale,judge,Choice,1,1718019876189,65674761184f5501367c963d,0,125,f,Die Anwältin war sich sicher%2C dass der Frontalunterricht%2C der den Richter erkannt hatte%2C weinte%2C weil er das Urteil beeinflussen wollte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,106,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019884516,65674761184f5501367c963d,0,102,d,Der Prüfer vermerkte%2C dass die Fahrschülerin%2C die geschimpft hatte%2C dass der Fahrlehrer schwierig war%2C mehrfach vorsichtig rangierte%2C um die Prüfung zu bestehen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,97,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019892892,65674761184f5501367c963d,0,93,c,Der Lehrling beobachtete%2C dass der Friseur%2C der gelästert hatte%2C dass die Haarfarbe unmöglich war%2C spät abends putzte%2C nachdem alle anderen gegangen waren.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,108,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019902290,65674761184f5501367c963d,0,104,d,Der Fan kritisierte%2C dass der Fußballer%2C der spekuliert hatte%2C dass der Gegner schwach war%2C bewusst langsam lief%2C um Kräfte zu sparen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,157,0,experiment-filler,NULL,Scale,judge,Choice,5,1718019915285,65674761184f5501367c963d,0,153,f,Der Gaffer überschritt die Absperrung%2C um den Probanden%2C bei dem sich ein Transporter überschlagen hatte%2C besser sehen zu können.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,109,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019924039,65674761184f5501367c963d,0,105,c,Die Floristin hoffte%2C dass die Braut%2C die bezweifelt hatte%2C dass die Blumenauswahl günstig war%2C morgens rechtzeitig anreiste%2C um die Bouquets zu kontrollieren.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,27,0,experiment-critical,NULL,Scale,judge,Choice,5,1718019939725,65674761184f5501367c963d,0,23,c,Der Teamarzt befürchtete%2C dass der Radprofi%2C der bezweifelt hatte%2C dass das Heilverfahren angenehm war%2C noch langfristig ausfiel%2C weil er unvernünftig war.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,30,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019946631,65674761184f5501367c963d,0,26,d,Der Kardiologe erwartete%2C dass die Apothekerin%2C die gewarnt hatte%2C dass der Patient kompliziert war%2C gewohnt professionell arbeitete%2C weil sie einen guten Ruf hatte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,151,0,experiment-filler,NULL,Scale,judge,Choice,1,1718019952861,65674761184f5501367c963d,0,147,f,Die Pianistin nutzte das Stimmgerät%2C das sie von ihrem Großvater bekommen hatte%2C um das Kind vor dem Konzert zu stimmen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,9,0,experiment-critical,NULL,Scale,judge,Choice,7,1718019959639,65674761184f5501367c963d,0,5,c,Der Architekt erzählte%2C dass der Maurer%2C der genörgelt hatte%2C dass das Fundament schlecht war%2C immer besonders aufpasste%2C um Fehler zu vermeiden.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,93,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019965955,65674761184f5501367c963d,0,89,c,Die Putzhilfe bemerkte%2C dass die Köchin%2C die gemeckert hatte%2C dass das Suppenhuhn alt war%2C immer wieder nachsalzte%2C um das Gericht zu retten.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,77,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019973606,65674761184f5501367c963d,0,73,c,Der Passagier hoffte%2C dass die Schaffnerin%2C die gewettert hatte%2C dass der Anschlusszug verspätet war%2C jetzt bald pfiff%2C damit der Zug abfahren konnte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,152,0,experiment-filler,NULL,Scale,judge,Choice,2,1718019983891,65674761184f5501367c963d,0,148,f,Der Sportler warf den Ball mit dem roten Vertrag%2C als er endlich das Signal von seinem motivierten Trainer bekam.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,15,0,experiment-critical,NULL,Scale,judge,Choice,6,1718019992259,65674761184f5501367c963d,0,11,c,Der Chefredakteur vermutete%2C dass der Mitarbeiter%2C der erfahren hatte%2C dass die Geschichte erfunden war%2C auch gelegentlich schwindelte%2C um interessantere Artikel zu schreiben.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,92,0,experiment-critical,NULL,Scale,judge,Choice,4,1718020003803,65674761184f5501367c963d,0,88,d,Der Busfahrer befürchtete%2C dass der Kollege%2C der kalkuliert hatte%2C dass der Mechaniker günstig war%2C sehr risikoreich beschleunigte%2C um als Erster anzukommen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,81,0,experiment-critical,NULL,Scale,judge,Choice,5,1718020012129,65674761184f5501367c963d,0,77,c,Der Gärtner tuschelte%2C dass der Liebhaber%2C der gespottet hatte%2C dass die Ehe langweilig war%2C gelegentlich etwas prahlte%2C um Unsicherheit zu überspielen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,139,0,experiment-filler,NULL,Scale,judge,Choice,1,1718020017439,65674761184f5501367c963d,0,135,f,Die Lieferantin hatte mitbekommen%2C dass die Bäckerin%2C die die schüchterne Post schikaniert hatte%2C häufig pausierte%2C weil ihr Rücken schmerzte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,53,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020025691,65674761184f5501367c963d,0,49,c,Der Außenminister verurteilte%2C dass der Diktator%2C der gewusst hatte%2C dass das Gefängnis unmenschlich war%2C weiterhin skrupellos regierte%2C obwohl es Proteste gab.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,117,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020033512,65674761184f5501367c963d,0,113,c,Der Kommentator beschrieb%2C dass die Läuferin%2C die berichtet hatte%2C dass das Training anspruchsvoll war%2C außergewöhnlich schnell aufholte%2C als das Rennen in die letzte Runde ging.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,71,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020041402,65674761184f5501367c963d,0,67,c,Die Trainerin vermutete%2C dass der Skifahrer%2C der gewusst hatte%2C dass die Route anspruchsvoll war%2C noch heimlich abkürzte%2C um die Konkurrenz zu überholen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,159,0,experiment-filler,NULL,Scale,judge,Choice,2,1718020053676,65674761184f5501367c963d,0,155,f,Der Rhetoriker zeigte dem grandiosen Bonus%2C der wegen seiner hohen Stimme nicht ernst genommen wurde%2C Übungen%2C um seine Stimme zu trainieren.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,80,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020060454,65674761184f5501367c963d,0,76,d,Der Regierungssprecher verkündete%2C dass der Politiker%2C der geglaubt hatte%2C dass der Informant zwielichtig war%2C noch heute zurücktrat%2C um Schaden abzuwenden.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,112,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020066874,65674761184f5501367c963d,0,108,d,Der Hausverwalter hörte%2C dass die Interessentin%2C die erfahren hatte%2C dass der Makler überteuert war%2C trotzdem nicht absagte%2C weil sie dringend eine Wohnung suchte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,98,0,experiment-critical,NULL,Scale,judge,Choice,5,1718020077325,65674761184f5501367c963d,0,94,d,Der Sozialarbeiter organisierte%2C dass der Obdachlose%2C der gehofft hatte%2C dass der Heimleiter zugänglich war%2C erstmals langfristig unterkam%2C um sein Leben in den Griff zu bekommen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,137,0,experiment-filler,NULL,Scale,judge,Choice,1,1718020081639,65674761184f5501367c963d,0,133,f,Der Kellner schlug vor%2C dass die hübsche Waschmaschine%2C die das Essen sehr gelobt hatte%2C unbedingt ein Taxi nehmen sollte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,42,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020089778,65674761184f5501367c963d,0,38,d,Der Referent lobte%2C dass der Menschenrechtler%2C der berichtet hatte%2C dass der Anwalt erfolgreich war%2C weiterhin aufopferungsvoll kämpfte%2C um das Leid zu mindern.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,101,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020101480,65674761184f5501367c963d,0,97,c,Der Produzent erduldete%2C dass die Regisseurin%2C die gemeckert hatte%2C dass der Drehort katastrophal war%2C andauernd weiter lästerte%2C um ihrem Ärger Luft zu machen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,35,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020108405,65674761184f5501367c963d,0,31,c,Die Verkäuferin erwartete%2C dass die Frau%2C die gehofft hatte%2C dass die Reparatur günstig war%2C noch abends wiederkam%2C um ihre Schuhe abzuholen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,162,0,experiment-filler,NULL,Scale,judge,Choice,2,1718020114732,65674761184f5501367c963d,0,158,f,Der Journalist fand%2C dass die überzeugte Aktivistin%2C die sich jahrelang energisch für die Decke eingesetzt hatte%2C langsam einen Gang zurückschalten könnte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,52,0,experiment-critical,NULL,Scale,judge,Choice,4,1718020124309,65674761184f5501367c963d,0,48,d,Der Oppositionsführer behauptete%2C dass der Präsident%2C der gewusst hatte%2C dass der Diplomat gescheitert war%2C nur erneut kandidierte%2C um seine Immunität zu behalten.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,6,0,experiment-critical,NULL,Scale,judge,Choice,7,1718020133317,65674761184f5501367c963d,0,2,d,Der Professor bemerkte%2C dass die Studentin%2C die argumentiert hatte%2C dass der Gastredner umstritten war%2C sehr sorgfältig argumentierte%2C um das Gremium zu überzeugen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,25,0,experiment-critical,NULL,Scale,judge,Choice,5,1718020144397,65674761184f5501367c963d,0,21,c,Der Aufsichtsrat ahnte%2C dass der Börsenmakler%2C der gehofft hatte%2C dass die Investition raffiniert war%2C wiederholt hinterhältig betrog%2C um Schulden zu begleichen.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,61,0,experiment-critical,NULL,Scale,judge,Choice,6,1718020150406,65674761184f5501367c963d,0,57,c,Der Angehörige hörte%2C dass die Suchtkranke%2C die gewusst hatte%2C dass die Klinik renommiert war%2C weiter entschlossen durchhielt%2C um ihre Ehe zu retten.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020158,acfddb5b8657c95c399d57b63b2b1446,PennController,142,0,experiment-filler,NULL,Scale,judge,Choice,1,1718020157406,65674761184f5501367c963d,0,138,f,Der Pyrotechniker%2C der geduldig gewartet hatte%2C zündete die Feuerwerkskörper mit der beeindruckenden Erkrankung%2C nachdem er das Signal erhalten hatte.,NULL,1718020158-acfddb5b8657c95c399d57b63b2b1446,plausib_anim49,24,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,89,0,experiment-critical,NULL,Scale,judge,Choice,6,1718018449611,61053c70d6b67466ca227dd5,0,85,c,Der Schichtleiter erzählte%2C dass die Angestellte%2C die bezweifelt hatte%2C dass der Termin verbindlich war%2C stets offen kommunizierte%2C um Unklarheiten zu vermeiden.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,8,0,experiment-critical,NULL,Scale,judge,Choice,7,1718018458512,61053c70d6b67466ca227dd5,0,4,d,Der Lehrer vermutete%2C dass der Schüler%2C der berichtet hatte%2C dass der Busfahrer unangenehm war%2C mehrfach aggressiv brüllte%2C um einen Streit zu provozieren.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,105,0,experiment-critical,NULL,Scale,judge,Choice,6,1718018474112,61053c70d6b67466ca227dd5,0,101,c,Der Hauptmann befahl%2C dass der Rekrut%2C der geflucht hatte%2C dass die Grundausbildung unmenschlich war%2C sofort vorzeitig abreiste%2C bevor Unruhe entstand.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,142,0,experiment-filler,NULL,Scale,judge,Choice,2,1718018486066,61053c70d6b67466ca227dd5,0,138,f,Der Pyrotechniker%2C der geduldig gewartet hatte%2C zündete die Feuerwerkskörper mit der beeindruckenden Erkrankung%2C nachdem er das Signal erhalten hatte.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,47,0,experiment-critical,NULL,Scale,judge,Choice,5,1718018501875,61053c70d6b67466ca227dd5,0,43,c,Der Onkel befürwortete%2C dass die Nichte%2C die erwartet hatte%2C dass die Feier ausgelassen war%2C einfach allein tanzte%2C weil ihr Freund nicht wollte.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,85,0,experiment-critical,NULL,Scale,judge,Choice,7,1718018520135,61053c70d6b67466ca227dd5,0,81,c,Der Anwalt bewies%2C dass die Angeklagte%2C die gejammert hatte%2C dass die Aussage unglaubwürdig war%2C teilweise dreist log%2C um den Richter zu beeinflussen.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,118,0,experiment-critical,NULL,Scale,judge,Choice,7,1718018528532,61053c70d6b67466ca227dd5,0,114,d,Die Leserin hörte%2C dass die Autorin%2C die geschwärmt hatte%2C dass die Lektorin fantastisch war%2C wieder eifrig schrieb%2C um das Werk zu vollenden.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
1718020176,0935081a7ec09fbe44d6d2b017a76240,PennController,120,0,experiment-critical,NULL,Scale,judge,Choice,6,1718018538271,61053c70d6b67466ca227dd5,0,116,d,Der Tourist bemerkte%2C dass der Taxifahrer%2C der genörgelt hatte%2C dass der Polizist unfair war%2C immer nervös zuckte%2C wenn eine Ampel rot wurde.,NULL,1718020176-0935081a7ec09fbe44d6d2b017a76240,plausib_anim50,23,Female
